fil_lokasjon,navn,kjønn,bilde_år,kjendis_id
1316\nm0000164_rm2037357056_1937-12-31_2005.jpg,Anthony Hopkins,mann,2005,1316
1316\nm0000164_rm2390858496_1937-12-31_2007.jpg,Anthony Hopkins,mann,2007,1316
1316\nm0000164_rm2534715136_1937-12-31_2012.jpg,Anthony Hopkins,mann,2012,1316
1316\nm0000164_rm2994117376_1937-12-31_2001.jpg,Anthony Hopkins,mann,2001,1316
1316\nm0000164_rm3010894592_1937-12-31_2001.jpg,Anthony Hopkins,mann,2001,1316
1316\nm0000164_rm3371938560_1937-12-31_2011.jpg,Anthony Hopkins,mann,2011,1316
1316\nm0000164_rm3376518912_1937-12-31_2007.jpg,Anthony Hopkins,mann,2007,1316
1316\nm0000164_rm3391587584_1937-12-31_2011.jpg,Anthony Hopkins,mann,2011,1316
1316\nm0000164_rm3425881088_1937-12-31_1998.jpg,Anthony Hopkins,mann,1998,1316
1316\nm0000164_rm3492250880_1937-12-31_2011.jpg,Anthony Hopkins,mann,2011,1316
1316\nm0000164_rm3561068288_1937-12-31_2007.jpg,Anthony Hopkins,mann,2007,1316
1316\nm0000164_rm3745617664_1937-12-31_2007.jpg,Anthony Hopkins,mann,2007,1316
1316\nm0000164_rm3806170112_1937-12-31_2006.jpg,Anthony Hopkins,mann,2006,1316
1316\nm0000164_rm3853687552_1937-12-31_2007.jpg,Anthony Hopkins,mann,2007,1316
1316\nm0000164_rm389126912_1937-12-31_2001.jpg,Anthony Hopkins,mann,2001,1316
1316\nm0000164_rm417176320_1937-12-31_2007.jpg,Anthony Hopkins,mann,2007,1316
1316\nm0000164_rm433953536_1937-12-31_2007.jpg,Anthony Hopkins,mann,2007,1316
1316\nm0000164_rm758746624_1937-12-31_1994.jpg,Anthony Hopkins,mann,1994,1316
1316\nm0000164_rm885299968_1937-12-31_2003.jpg,Anthony Hopkins,mann,2003,1316
7505\nm0000166_rm1030866944_1963-6-15_1992.jpg,Helen Hunt,dame,1992,7505
7505\nm0000166_rm1064421376_1963-6-15_1992.jpg,Helen Hunt,dame,1992,7505
7505\nm0000166_rm1159043840_1963-6-15_2002.jpg,Helen Hunt,dame,2002,7505
7505\nm0000166_rm1578736128_1963-6-15_2000.jpg,Helen Hunt,dame,2000,7505
7505\nm0000166_rm1595513344_1963-6-15_2000.jpg,Helen Hunt,dame,2000,7505
7505\nm0000166_rm225749504_1963-6-15_2012.jpg,Helen Hunt,dame,2012,7505
7505\nm0000166_rm2419235584_1963-6-15_2006.jpg,Helen Hunt,dame,2006,7505
7505\nm0000166_rm2442500864_1963-6-15_2007.jpg,Helen Hunt,dame,2007,7505
7505\nm0000166_rm283024128_1963-6-15_2007.jpg,Helen Hunt,dame,2007,7505
7505\nm0000166_rm2870777344_1963-6-15_2007.jpg,Helen Hunt,dame,2007,7505
7505\nm0000166_rm2884939264_1963-6-15_2012.jpg,Helen Hunt,dame,2012,7505
7505\nm0000166_rm2964495104_1963-6-15_2001.jpg,Helen Hunt,dame,2001,7505
7505\nm0000166_rm3132267264_1963-6-15_2001.jpg,Helen Hunt,dame,2001,7505
7505\nm0000166_rm3149044480_1963-6-15_2001.jpg,Helen Hunt,dame,2001,7505
7505\nm0000166_rm316578560_1963-6-15_2007.jpg,Helen Hunt,dame,2007,7505
7505\nm0000166_rm3165821696_1963-6-15_2001.jpg,Helen Hunt,dame,2001,7505
7505\nm0000166_rm3182598912_1963-6-15_2001.jpg,Helen Hunt,dame,2001,7505
7505\nm0000166_rm3383002368_1963-6-15_2010.jpg,Helen Hunt,dame,2010,7505
7505\nm0000166_rm3420829696_1963-6-15_2011.jpg,Helen Hunt,dame,2011,7505
7505\nm0000166_rm3517220096_1963-6-15_2010.jpg,Helen Hunt,dame,2010,7505
7505\nm0000166_rm3605379072_1963-6-15_2011.jpg,Helen Hunt,dame,2011,7505
7505\nm0000166_rm3668215040_1963-6-15_2010.jpg,Helen Hunt,dame,2010,7505
7505\nm0000166_rm3722483712_1963-6-15_2001.jpg,Helen Hunt,dame,2001,7505
7505\nm0000166_rm3739260928_1963-6-15_2001.jpg,Helen Hunt,dame,2001,7505
7505\nm0000166_rm401644288_1963-6-15_1996.jpg,Helen Hunt,dame,1996,7505
7505\nm0000166_rm4017145856_1963-6-15_1992.jpg,Helen Hunt,dame,1992,7505
7505\nm0000166_rm4190566144_1963-6-15_2014.jpg,Helen Hunt,dame,2014,7505
7505\nm0000166_rm4195342080_1963-6-15_1989.jpg,Helen Hunt,dame,1989,7505
7505\nm0000166_rm4241130752_1963-6-15_2010.jpg,Helen Hunt,dame,2010,7505
7505\nm0000166_rm517905152_1963-6-15_2007.jpg,Helen Hunt,dame,2007,7505
7505\nm0000166_rm753317888_1963-6-15_2011.jpg,Helen Hunt,dame,2011,7505
17117\nm0000168_rm3307510528_1948-12-21_2006.jpg,Samuel L. Jackson,mann,2006,17117
17117\nm0000168_rm4196702976_1948-12-21_2006.jpg,Samuel L. Jackson,mann,2006,17117
19183\nm0000169_rm2071828736_1946-9-15_1998.jpg,Tommy Lee Jones,mann,1998,19183
19183\nm0000169_rm2253632512_1946-9-15_2012.jpg,Tommy Lee Jones,mann,2012,19183
19183\nm0000169_rm2835205888_1946-9-15_2014.jpg,Tommy Lee Jones,mann,2014,19183
19183\nm0000169_rm2956103168_1946-9-15_1983.jpg,Tommy Lee Jones,mann,1983,19183
19183\nm0000169_rm3207761408_1946-9-15_1983.jpg,Tommy Lee Jones,mann,1983,19183
19183\nm0000169_rm329221120_1946-9-15_1999.jpg,Tommy Lee Jones,mann,1999,19183
19183\nm0000169_rm3365967360_1946-9-15_2008.jpg,Tommy Lee Jones,mann,2008,19183
19183\nm0000169_rm3492989952_1946-9-15_1997.jpg,Tommy Lee Jones,mann,1997,19183
19183\nm0000169_rm3538860544_1946-9-15_2011.jpg,Tommy Lee Jones,mann,2011,19183
19183\nm0000169_rm3627207680_1946-9-15_1997.jpg,Tommy Lee Jones,mann,1997,19183
19183\nm0000169_rm3835729408_1946-9-15_2008.jpg,Tommy Lee Jones,mann,2008,19183
19183\nm0000169_rm569358848_1946-9-15_2011.jpg,Tommy Lee Jones,mann,2011,19183
19183\nm0000169_rm636467712_1946-9-15_2011.jpg,Tommy Lee Jones,mann,2011,19183
19183\nm0000169_rm703371264_1946-9-15_2005.jpg,Tommy Lee Jones,mann,2005,19183
13952\nm0000170_rm1175293696_1975-12-17_2010.jpg,Milla Jovovich,dame,2010,13952
13952\nm0000170_rm1260752384_1975-12-17_1992.jpg,Milla Jovovich,dame,1992,13952
13952\nm0000170_rm1359449088_1975-12-17_2010.jpg,Milla Jovovich,dame,2010,13952
13952\nm0000170_rm1414117632_1975-12-17_2011.jpg,Milla Jovovich,dame,2011,13952
13952\nm0000170_rm1709344000_1975-12-17_2010.jpg,Milla Jovovich,dame,2010,13952
13952\nm0000170_rm1863159552_1975-12-17_2010.jpg,Milla Jovovich,dame,2010,13952
13952\nm0000170_rm187232512_1975-12-17_2015.jpg,Milla Jovovich,dame,2015,13952
13952\nm0000170_rm2295445504_1975-12-17_2000.jpg,Milla Jovovich,dame,2000,13952
13952\nm0000170_rm239377152_1975-12-17_2006.jpg,Milla Jovovich,dame,2006,13952
13952\nm0000170_rm2406190336_1975-12-17_2007.jpg,Milla Jovovich,dame,2007,13952
13952\nm0000170_rm2469905920_1975-12-17_2014.jpg,Milla Jovovich,dame,2014,13952
13952\nm0000170_rm2486683136_1975-12-17_2014.jpg,Milla Jovovich,dame,2014,13952
13952\nm0000170_rm2501688576_1975-12-17_2011.jpg,Milla Jovovich,dame,2011,13952
13952\nm0000170_rm2537014784_1975-12-17_2014.jpg,Milla Jovovich,dame,2014,13952
13952\nm0000170_rm2748756480_1975-12-17_2011.jpg,Milla Jovovich,dame,2011,13952
13952\nm0000170_rm2859500544_1975-12-17_2010.jpg,Milla Jovovich,dame,2010,13952
13952\nm0000170_rm2993718272_1975-12-17_2010.jpg,Milla Jovovich,dame,2010,13952
13952\nm0000170_rm3094381568_1975-12-17_2010.jpg,Milla Jovovich,dame,2010,13952
13952\nm0000170_rm326140160_1975-12-17_2010.jpg,Milla Jovovich,dame,2010,13952
13952\nm0000170_rm3589703936_1975-12-17_2009.jpg,Milla Jovovich,dame,2009,13952
13952\nm0000170_rm3606481152_1975-12-17_2009.jpg,Milla Jovovich,dame,2009,13952
13952\nm0000170_rm3851911424_1975-12-17_2010.jpg,Milla Jovovich,dame,2010,13952
13952\nm0000170_rm3892808704_1975-12-17_2004.jpg,Milla Jovovich,dame,2004,13952
13952\nm0000170_rm397846272_1975-12-17_2013.jpg,Milla Jovovich,dame,2013,13952
13952\nm0000170_rm4094135296_1975-12-17_2004.jpg,Milla Jovovich,dame,2004,13952
13952\nm0000170_rm4257061632_1975-12-17_2002.jpg,Milla Jovovich,dame,2002,13952
13952\nm0000170_rm4273838848_1975-12-17_2002.jpg,Milla Jovovich,dame,2002,13952
13952\nm0000170_rm645896448_1975-12-17_2006.jpg,Milla Jovovich,dame,2006,13952
13952\nm0000170_rm844204032_1975-12-17_2009.jpg,Milla Jovovich,dame,2009,13952
13952\nm0000170_rm887982336_1975-12-17_2009.jpg,Milla Jovovich,dame,2009,13952
1546\nm0000171_rm1069735168_1968-4-19_1987.jpg,Ashley Judd,dame,1987,1546
1546\nm0000171_rm1146657536_1968-4-19_2006.jpg,Ashley Judd,dame,2006,1546
1546\nm0000171_rm1216072192_1968-4-19_2014.jpg,Ashley Judd,dame,2014,1546
1546\nm0000171_rm1271896320_1968-4-19_2004.jpg,Ashley Judd,dame,2004,1546
1546\nm0000171_rm1363188224_1968-4-19_2006.jpg,Ashley Judd,dame,2006,1546
1546\nm0000171_rm1430297088_1968-4-19_2006.jpg,Ashley Judd,dame,2006,1546
1546\nm0000171_rm146971392_1968-4-19_2004.jpg,Ashley Judd,dame,2004,1546
1546\nm0000171_rm2151848192_1968-4-19_2006.jpg,Ashley Judd,dame,2006,1546
1546\nm0000171_rm2165283584_1968-4-19_2004.jpg,Ashley Judd,dame,2004,1546
1546\nm0000171_rm2182060800_1968-4-19_2004.jpg,Ashley Judd,dame,2004,1546
1546\nm0000171_rm2233506560_1968-4-19_1997.jpg,Ashley Judd,dame,1997,1546
1546\nm0000171_rm2336397568_1968-4-19_2006.jpg,Ashley Judd,dame,2006,1546
1546\nm0000171_rm2428095232_1968-4-19_2014.jpg,Ashley Judd,dame,2014,1546
1546\nm0000171_rm2479855616_1968-4-19_2006.jpg,Ashley Judd,dame,2006,1546
1546\nm0000171_rm2513410048_1968-4-19_2006.jpg,Ashley Judd,dame,2006,1546
1546\nm0000171_rm2580788736_1968-4-19_2012.jpg,Ashley Judd,dame,2012,1546
1546\nm0000171_rm3136788480_1968-4-19_2002.jpg,Ashley Judd,dame,2002,1546
1546\nm0000171_rm3216218112_1968-4-19_2002.jpg,Ashley Judd,dame,2002,1546
1546\nm0000171_rm3228605184_1968-4-19_2004.jpg,Ashley Judd,dame,2004,1546
1546\nm0000171_rm3355686656_1968-4-19_2012.jpg,Ashley Judd,dame,2012,1546
1546\nm0000171_rm3463486208_1968-4-19_2004.jpg,Ashley Judd,dame,2004,1546
1546\nm0000171_rm3480263424_1968-4-19_2004.jpg,Ashley Judd,dame,2004,1546
1546\nm0000171_rm3506681600_1968-4-19_2012.jpg,Ashley Judd,dame,2012,1546
1546\nm0000171_rm3523458816_1968-4-19_2012.jpg,Ashley Judd,dame,2012,1546
1546\nm0000171_rm3680475136_1968-4-19_1999.jpg,Ashley Judd,dame,1999,1546
1546\nm0000171_rm4064133376_1968-4-19_2014.jpg,Ashley Judd,dame,2014,1546
14588\nm0000173_rm1020957952_1967-6-20_2008.jpg,Nicole Kidman,dame,2008,14588
14588\nm0000173_rm1084881152_1967-6-20_2014.jpg,Nicole Kidman,dame,2014,14588
14588\nm0000173_rm1111268096_1967-6-20_2007.jpg,Nicole Kidman,dame,2007,14588
14588\nm0000173_rm1201837568_1967-6-20_2008.jpg,Nicole Kidman,dame,2008,14588
14588\nm0000173_rm1202226176_1967-6-20_2010.jpg,Nicole Kidman,dame,2010,14588
14588\nm0000173_rm1219003392_1967-6-20_2010.jpg,Nicole Kidman,dame,2010,14588
14588\nm0000173_rm1302984960_1967-6-20_2014.jpg,Nicole Kidman,dame,2014,14588
14588\nm0000173_rm1445235712_1967-6-20_2002.jpg,Nicole Kidman,dame,2002,14588
14588\nm0000173_rm1462012928_1967-6-20_2002.jpg,Nicole Kidman,dame,2002,14588
14588\nm0000173_rm1470661632_1967-6-20_2010.jpg,Nicole Kidman,dame,2010,14588
14588\nm0000173_rm1503825152_1967-6-20_2007.jpg,Nicole Kidman,dame,2007,14588
14588\nm0000173_rm1583594240_1967-6-20_1995.jpg,Nicole Kidman,dame,1995,14588
14588\nm0000173_rm1598266112_1967-6-20_2004.jpg,Nicole Kidman,dame,2004,14588
14588\nm0000173_rm1623511040_1967-6-20_2013.jpg,Nicole Kidman,dame,2013,14588
14588\nm0000173_rm1656465152_1967-6-20_2013.jpg,Nicole Kidman,dame,2013,14588
14588\nm0000173_rm1678875136_1967-6-20_2001.jpg,Nicole Kidman,dame,2001,14588
14588\nm0000173_rm1695652352_1967-6-20_2001.jpg,Nicole Kidman,dame,2001,14588
14588\nm0000173_rm186489344_1967-6-20_2006.jpg,Nicole Kidman,dame,2006,14588
14588\nm0000173_rm1868478464_1967-6-20_2003.jpg,Nicole Kidman,dame,2003,14588
14588\nm0000173_rm1950394112_1967-6-20_2013.jpg,Nicole Kidman,dame,2013,14588
14588\nm0000173_rm1973523968_1967-6-20_2008.jpg,Nicole Kidman,dame,2008,14588
14588\nm0000173_rm198087680_1967-6-20_2008.jpg,Nicole Kidman,dame,2008,14588
14588\nm0000173_rm1996330240_1967-6-20_2008.jpg,Nicole Kidman,dame,2008,14588
14588\nm0000173_rm2024120832_1967-6-20_2013.jpg,Nicole Kidman,dame,2013,14588
14588\nm0000173_rm2070470144_1967-6-20_2013.jpg,Nicole Kidman,dame,2013,14588
14588\nm0000173_rm2166266368_1967-6-20_2006.jpg,Nicole Kidman,dame,2006,14588
14588\nm0000173_rm2169015808_1967-6-20_2009.jpg,Nicole Kidman,dame,2009,14588
14588\nm0000173_rm2169895936_1967-6-20_2015.jpg,Nicole Kidman,dame,2015,14588
14588\nm0000173_rm2199820800_1967-6-20_2006.jpg,Nicole Kidman,dame,2006,14588
14588\nm0000173_rm2201982976_1967-6-20_2007.jpg,Nicole Kidman,dame,2007,14588
14588\nm0000173_rm2219347456_1967-6-20_2009.jpg,Nicole Kidman,dame,2009,14588
14588\nm0000173_rm2235537408_1967-6-20_2007.jpg,Nicole Kidman,dame,2007,14588
14588\nm0000173_rm2236124672_1967-6-20_2009.jpg,Nicole Kidman,dame,2009,14588
14588\nm0000173_rm2242376960_1967-6-20_2015.jpg,Nicole Kidman,dame,2015,14588
14588\nm0000173_rm2275577088_1967-6-20_2007.jpg,Nicole Kidman,dame,2007,14588
14588\nm0000173_rm2320890880_1967-6-20_2015.jpg,Nicole Kidman,dame,2015,14588
14588\nm0000173_rm2430186752_1967-6-20_2012.jpg,Nicole Kidman,dame,2012,14588
14588\nm0000173_rm2466893312_1967-6-20_2014.jpg,Nicole Kidman,dame,2014,14588
14588\nm0000173_rm253598208_1967-6-20_2006.jpg,Nicole Kidman,dame,2006,14588
14588\nm0000173_rm2650315008_1967-6-20_2006.jpg,Nicole Kidman,dame,2006,14588
14588\nm0000173_rm2714277888_1967-6-20_2006.jpg,Nicole Kidman,dame,2006,14588
14588\nm0000173_rm271555072_1967-6-20_2001.jpg,Nicole Kidman,dame,2001,14588
14588\nm0000173_rm2746849280_1967-6-20_2004.jpg,Nicole Kidman,dame,2004,14588
14588\nm0000173_rm2763626496_1967-6-20_2004.jpg,Nicole Kidman,dame,2004,14588
14588\nm0000173_rm2869296896_1967-6-20_2014.jpg,Nicole Kidman,dame,2014,14588
14588\nm0000173_rm288332288_1967-6-20_2001.jpg,Nicole Kidman,dame,2001,14588
14588\nm0000173_rm2953750784_1967-6-20_2012.jpg,Nicole Kidman,dame,2012,14588
14588\nm0000173_rm2966665728_1967-6-20_2007.jpg,Nicole Kidman,dame,2007,14588
14588\nm0000173_rm3007224320_1967-6-20_2003.jpg,Nicole Kidman,dame,2003,14588
14588\nm0000173_rm305109504_1967-6-20_2001.jpg,Nicole Kidman,dame,2001,14588
14588\nm0000173_rm3066599424_1967-6-20_2006.jpg,Nicole Kidman,dame,2006,14588
14588\nm0000173_rm310942464_1967-6-20_2003.jpg,Nicole Kidman,dame,2003,14588
14588\nm0000173_rm319409664_1967-6-20_2014.jpg,Nicole Kidman,dame,2014,14588
14588\nm0000173_rm3228211712_1967-6-20_2005.jpg,Nicole Kidman,dame,2005,14588
14588\nm0000173_rm3235879680_1967-6-20_2003.jpg,Nicole Kidman,dame,2003,14588
14588\nm0000173_rm3266353152_1967-6-20_2007.jpg,Nicole Kidman,dame,2007,14588
14588\nm0000173_rm328971520_1967-6-20_2012.jpg,Nicole Kidman,dame,2012,14588
14588\nm0000173_rm3298407680_1967-6-20_2012.jpg,Nicole Kidman,dame,2012,14588
14588\nm0000173_rm332433408_1967-6-20_2005.jpg,Nicole Kidman,dame,2005,14588
14588\nm0000173_rm3365123328_1967-6-20_2012.jpg,Nicole Kidman,dame,2012,14588
14588\nm0000173_rm3373003264_1967-6-20_2015.jpg,Nicole Kidman,dame,2015,14588
14588\nm0000173_rm3398677760_1967-6-20_2012.jpg,Nicole Kidman,dame,2012,14588
14588\nm0000173_rm3420101376_1967-6-20_2002.jpg,Nicole Kidman,dame,2002,14588
14588\nm0000173_rm3453983488_1967-6-20_2003.jpg,Nicole Kidman,dame,2003,14588
14588\nm0000173_rm3532895488_1967-6-20_2012.jpg,Nicole Kidman,dame,2012,14588
14588\nm0000173_rm361274112_1967-6-20_2003.jpg,Nicole Kidman,dame,2003,14588
14588\nm0000173_rm3655111936_1967-6-20_2008.jpg,Nicole Kidman,dame,2008,14588
14588\nm0000173_rm3722220800_1967-6-20_2008.jpg,Nicole Kidman,dame,2008,14588
14588\nm0000173_rm3738998016_1967-6-20_2008.jpg,Nicole Kidman,dame,2008,14588
14588\nm0000173_rm3796405760_1967-6-20_2009.jpg,Nicole Kidman,dame,2009,14588
14588\nm0000173_rm3833826816_1967-6-20_2009.jpg,Nicole Kidman,dame,2009,14588
14588\nm0000173_rm398967296_1967-6-20_2014.jpg,Nicole Kidman,dame,2014,14588
14588\nm0000173_rm4037851648_1967-6-20_2011.jpg,Nicole Kidman,dame,2011,14588
14588\nm0000173_rm4060981504_1967-6-20_2012.jpg,Nicole Kidman,dame,2012,14588
14588\nm0000173_rm4170291968_1967-6-20_2001.jpg,Nicole Kidman,dame,2001,14588
14588\nm0000173_rm4176648960_1967-6-20_2006.jpg,Nicole Kidman,dame,2006,14588
14588\nm0000173_rm4193426176_1967-6-20_2006.jpg,Nicole Kidman,dame,2006,14588
14588\nm0000173_rm4222401024_1967-6-20_2011.jpg,Nicole Kidman,dame,2011,14588
14588\nm0000173_rm4241603072_1967-6-20_2004.jpg,Nicole Kidman,dame,2004,14588
14588\nm0000173_rm4243757824_1967-6-20_2006.jpg,Nicole Kidman,dame,2006,14588
14588\nm0000173_rm4277312256_1967-6-20_2006.jpg,Nicole Kidman,dame,2006,14588
14588\nm0000173_rm442533632_1967-6-20_2010.jpg,Nicole Kidman,dame,2010,14588
14588\nm0000173_rm475462912_1967-6-20_2015.jpg,Nicole Kidman,dame,2015,14588
14588\nm0000173_rm476358400_1967-6-20_2013.jpg,Nicole Kidman,dame,2013,14588
14588\nm0000173_rm485005568_1967-6-20_2003.jpg,Nicole Kidman,dame,2003,14588
14588\nm0000173_rm506436096_1967-6-20_2001.jpg,Nicole Kidman,dame,2001,14588
14588\nm0000173_rm520736256_1967-6-20_2014.jpg,Nicole Kidman,dame,2014,14588
14588\nm0000173_rm523213312_1967-6-20_2001.jpg,Nicole Kidman,dame,2001,14588
14588\nm0000173_rm72977920_1967-6-20_2009.jpg,Nicole Kidman,dame,2009,14588
14588\nm0000173_rm789377536_1967-6-20_2015.jpg,Nicole Kidman,dame,2015,14588
14588\nm0000173_rm811175424_1967-6-20_2009.jpg,Nicole Kidman,dame,2009,14588
14588\nm0000173_rm814585856_1967-6-20_2005.jpg,Nicole Kidman,dame,2005,14588
14588\nm0000173_rm831363072_1967-6-20_2005.jpg,Nicole Kidman,dame,2005,14588
14588\nm0000173_rm878284288_1967-6-20_2009.jpg,Nicole Kidman,dame,2009,14588
10170\nm0000179_rm1034658560_1972-12-29_2013.jpg,Jude Law,mann,2013,10170
10170\nm0000179_rm1035770624_1972-12-29_2004.jpg,Jude Law,mann,2004,10170
10170\nm0000179_rm1757518080_1972-12-29_2006.jpg,Jude Law,mann,2006,10170
10170\nm0000179_rm1818343680_1972-12-29_2011.jpg,Jude Law,mann,2011,10170
10170\nm0000179_rm1956611072_1972-12-29_2001.jpg,Jude Law,mann,2001,10170
10170\nm0000179_rm2017630976_1972-12-29_2007.jpg,Jude Law,mann,2007,10170
10170\nm0000179_rm2034408192_1972-12-29_2007.jpg,Jude Law,mann,2007,10170
10170\nm0000179_rm2688201472_1972-12-29_2011.jpg,Jude Law,mann,2011,10170
10170\nm0000179_rm3427400704_1972-12-29_2014.jpg,Jude Law,mann,2014,10170
10170\nm0000179_rm3453802752_1972-12-29_2013.jpg,Jude Law,mann,2013,10170
10170\nm0000179_rm3546061312_1972-12-29_2007.jpg,Jude Law,mann,2007,10170
10170\nm0000179_rm3559626752_1972-12-29_2004.jpg,Jude Law,mann,2004,10170
10170\nm0000179_rm3562838528_1972-12-29_2007.jpg,Jude Law,mann,2007,10170
10170\nm0000179_rm3613170176_1972-12-29_2007.jpg,Jude Law,mann,2007,10170
10170\nm0000179_rm3806170112_1972-12-29_2006.jpg,Jude Law,mann,2006,10170
10170\nm0000179_rm3851918080_1972-12-29_2006.jpg,Jude Law,mann,2006,10170
10170\nm0000179_rm3991771904_1972-12-29_2006.jpg,Jude Law,mann,2006,10170
10170\nm0000179_rm4008549120_1972-12-29_2006.jpg,Jude Law,mann,2006,10170
10170\nm0000179_rm4025326336_1972-12-29_2006.jpg,Jude Law,mann,2006,10170
10170\nm0000179_rm4060738560_1972-12-29_2015.jpg,Jude Law,mann,2015,10170
10170\nm0000179_rm406631168_1972-12-29_2007.jpg,Jude Law,mann,2007,10170
10170\nm0000179_rm4126710528_1972-12-29_2005.jpg,Jude Law,mann,2005,10170
10170\nm0000179_rm4143487744_1972-12-29_2005.jpg,Jude Law,mann,2005,10170
10170\nm0000179_rm4244544256_1972-12-29_2006.jpg,Jude Law,mann,2006,10170
10170\nm0000179_rm740543232_1972-12-29_2013.jpg,Jude Law,mann,2013,10170
10170\nm0000179_rm951884544_1972-12-29_2004.jpg,Jude Law,mann,2004,10170
10170\nm0000179_rm968661760_1972-12-29_2004.jpg,Jude Law,mann,2004,10170
10170\nm0000179_rm985438976_1972-12-29_2004.jpg,Jude Law,mann,2004,10170
8856\nm0000182_rm1020566272_1969-7-24_1993.jpg,Jennifer Lopez,dame,1993,8856
8856\nm0000182_rm1094188800_1969-7-24_2015.jpg,Jennifer Lopez,dame,2015,8856
8856\nm0000182_rm1159961088_1969-7-24_2005.jpg,Jennifer Lopez,dame,2005,8856
8856\nm0000182_rm116038400_1969-7-24_1999.jpg,Jennifer Lopez,dame,1999,8856
8856\nm0000182_rm1175359232_1969-7-24_2010.jpg,Jennifer Lopez,dame,2010,8856
8856\nm0000182_rm1192136448_1969-7-24_2010.jpg,Jennifer Lopez,dame,2010,8856
8856\nm0000182_rm1354144512_1969-7-24_2006.jpg,Jennifer Lopez,dame,2006,8856
8856\nm0000182_rm1377999360_1969-7-24_2003.jpg,Jennifer Lopez,dame,2003,8856
8856\nm0000182_rm1394776576_1969-7-24_2003.jpg,Jennifer Lopez,dame,2003,8856
8856\nm0000182_rm1457231872_1969-7-24_2006.jpg,Jennifer Lopez,dame,2006,8856
8856\nm0000182_rm1474009088_1969-7-24_2006.jpg,Jennifer Lopez,dame,2006,8856
8856\nm0000182_rm1520474112_1969-7-24_2006.jpg,Jennifer Lopez,dame,2006,8856
8856\nm0000182_rm1537251328_1969-7-24_2006.jpg,Jennifer Lopez,dame,2006,8856
8856\nm0000182_rm15375104_1969-7-24_1999.jpg,Jennifer Lopez,dame,1999,8856
8856\nm0000182_rm1554028544_1969-7-24_2006.jpg,Jennifer Lopez,dame,2006,8856
8856\nm0000182_rm1570805760_1969-7-24_2006.jpg,Jennifer Lopez,dame,2006,8856
8856\nm0000182_rm1579325952_1969-7-24_2003.jpg,Jennifer Lopez,dame,2003,8856
8856\nm0000182_rm1617857792_1969-7-24_2010.jpg,Jennifer Lopez,dame,2010,8856
8856\nm0000182_rm1651412224_1969-7-24_2010.jpg,Jennifer Lopez,dame,2010,8856
8856\nm0000182_rm1668189440_1969-7-24_2010.jpg,Jennifer Lopez,dame,2010,8856
8856\nm0000182_rm1711650560_1969-7-24_2012.jpg,Jennifer Lopez,dame,2012,8856
8856\nm0000182_rm1731312128_1969-7-24_2002.jpg,Jennifer Lopez,dame,2002,8856
8856\nm0000182_rm1765579520_1969-7-24_2007.jpg,Jennifer Lopez,dame,2007,8856
8856\nm0000182_rm1834547200_1969-7-24_2014.jpg,Jennifer Lopez,dame,2014,8856
8856\nm0000182_rm1858008064_1969-7-24_2015.jpg,Jennifer Lopez,dame,2015,8856
8856\nm0000182_rm1861596416_1969-7-24_2012.jpg,Jennifer Lopez,dame,2012,8856
8856\nm0000182_rm1932758528_1969-7-24_1998.jpg,Jennifer Lopez,dame,1998,8856
8856\nm0000182_rm1982893568_1969-7-24_1997.jpg,Jennifer Lopez,dame,1997,8856
8856\nm0000182_rm1996401920_1969-7-24_2013.jpg,Jennifer Lopez,dame,2013,8856
8856\nm0000182_rm2031809024_1969-7-24_2015.jpg,Jennifer Lopez,dame,2015,8856
8856\nm0000182_rm2032376320_1969-7-24_2005.jpg,Jennifer Lopez,dame,2005,8856
8856\nm0000182_rm2063510784_1969-7-24_2013.jpg,Jennifer Lopez,dame,2013,8856
8856\nm0000182_rm2112264960_1969-7-24_2006.jpg,Jennifer Lopez,dame,2006,8856
8856\nm0000182_rm2417334784_1969-7-24_2001.jpg,Jennifer Lopez,dame,2001,8856
8856\nm0000182_rm2461767936_1969-7-24_2003.jpg,Jennifer Lopez,dame,2003,8856
8856\nm0000182_rm2555222784_1969-7-24_1999.jpg,Jennifer Lopez,dame,1999,8856
8856\nm0000182_rm2572000000_1969-7-24_1999.jpg,Jennifer Lopez,dame,1999,8856
8856\nm0000182_rm2618661376_1969-7-24_2001.jpg,Jennifer Lopez,dame,2001,8856
8856\nm0000182_rm2637216000_1969-7-24_2002.jpg,Jennifer Lopez,dame,2002,8856
8856\nm0000182_rm2652215808_1969-7-24_2001.jpg,Jennifer Lopez,dame,2001,8856
8856\nm0000182_rm2668993024_1969-7-24_2001.jpg,Jennifer Lopez,dame,2001,8856
8856\nm0000182_rm267033344_1969-7-24_1999.jpg,Jennifer Lopez,dame,1999,8856
8856\nm0000182_rm269258496_1969-7-24_2010.jpg,Jennifer Lopez,dame,2010,8856
8856\nm0000182_rm2778765312_1969-7-24_2006.jpg,Jennifer Lopez,dame,2006,8856
8856\nm0000182_rm279288576_1969-7-24_2006.jpg,Jennifer Lopez,dame,2006,8856
8856\nm0000182_rm281385728_1969-7-24_2005.jpg,Jennifer Lopez,dame,2005,8856
8856\nm0000182_rm286035712_1969-7-24_2010.jpg,Jennifer Lopez,dame,2010,8856
8856\nm0000182_rm296065792_1969-7-24_2006.jpg,Jennifer Lopez,dame,2006,8856
8856\nm0000182_rm298162944_1969-7-24_2005.jpg,Jennifer Lopez,dame,2005,8856
